Season,Outcome,T1_ID,T2_ID,T1_Team_GP,T1_Team_PTS,T1_Team_FGM,T1_Team_FGA,T1_Team_ThreePM,T1_Team_ThreePA,T1_Team_FTM,T1_Team_FTA,T1_Team_OR,T1_Team_DR,T1_Team_REB,T1_Team_AST,T1_Team_STL,T1_Team_BLK,T1_Team_TO,T1_Team_PF,T1_Team_FG_percent,T1_Team_ThreeP_percent,T1_Team_FT_percent,T1_Team_BPI,T1_Team_DEF_I,T1_Team_OFF_I,T1_Team_CONF,T1_Team_QUAL_WINS,T1_Team_SOR_RK,T1_Team_SOS_RK,T1_Team_QUAL_LOSS,T1_Team_Wins,T1_Team_Losses,T2_Team_GP,T2_Team_PTS,T2_Team_FGM,T2_Team_FGA,T2_Team_ThreePM,T2_Team_ThreePA,T2_Team_FTM,T2_Team_FTA,T2_Team_OR,T2_Team_DR,T2_Team_REB,T2_Team_AST,T2_Team_STL,T2_Team_BLK,T2_Team_TO,T2_Team_PF,T2_Team_FG_percent,T2_Team_ThreeP_percent,T2_Team_FT_percent,T2_Team_BPI,T2_Team_DEF_I,T2_Team_OFF_I,T2_Team_CONF,T2_Team_QUAL_WINS,T2_Team_SOR_RK,T2_Team_SOS_RK,T2_Team_QUAL_LOSS,T2_Team_Wins,T2_Team_Losses
2010,0.0,1388,1350,34.0,78.5,27.8,57.4,8.4,20.6,14.6,19.2,10.9,25.7,36.6,16.0,4.9,5.2,11.6,16.4,48.4,40.6,76.1,9.6,0.5,-2.7,35,3.0,31.0,115.0,2.0,28.0,6.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,9.7,7.7,2.1,31,7.0,34.0,71.0,2.0,26.0,9.0
2010,0.0,1345,1401,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,14.9,9.3,5.6,30,9.0,6.0,28.0,5.0,29.0,6.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,11.2,6.8,4.4,32,7.0,15.0,5.0,10.0,24.0,10.0
2008,0.0,1323,1206,33.0,79.0,27.7,61.1,8.3,20.5,15.3,20.8,13.2,28.3,41.5,18.4,6.2,3.8,13.0,15.0,45.4,40.5,73.8,12.2,1.6,10.6,29,7.0,17.0,52.0,7.0,25.0,8.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2016,0.0,1433,1333,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,10.6,5.0,5.6,28,1.0,50.0,164.0,12.0,19.0,15.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2013,0.0,1433,1103,35.0,77.5,28.3,62.5,7.9,22.3,13.0,18.5,13.7,20.8,34.5,14.7,11.8,3.1,11.6,19.5,45.3,35.5,70.1,14.4,4.8,9.6,31,3.0,32.0,78.0,7.0,27.0,9.0,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,8.4,-1.3,-1.7,47,1.0,50.0,158.0,3.0,26.0,7.0
2009,0.0,1328,1288,36.0,78.7,27.3,55.5,6.7,19.1,17.4,25.8,12.1,26.9,38.9,14.5,6.9,4.3,13.9,17.1,49.2,35.1,67.5,14.5,3.7,10.8,32,12.0,9.0,41.0,5.0,30.0,6.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2017,0.0,1291,1309,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2012,0.0,1266,1293,35.0,75.4,26.3,58.1,5.7,17.0,17.1,23.7,11.8,24.5,36.3,16.6,8.7,3.5,13.2,17.7,45.2,33.7,72.1,13.7,3.2,10.5,29,8.0,13.0,31.0,6.0,27.0,8.0,39.0,73.4,24.9,66.4,4.4,26.9,11.6,29.4,8.7,20.3,29.0,11.6,4.8,1.7,16.1,14.3,42.3,31.9,62.4,7.9,-3.5,-3.1,37,2.0,15.0,288.0,1.0,31.0,2.0
2014,0.0,1272,1203,34.0,76.9,28.2,59.1,5.4,16.2,15.2,23.6,12.6,24.7,37.3,17.4,8.6,4.7,13.2,18.0,47.7,33.0,64.4,10.0,2.7,7.3,43,6.0,28.0,55.0,9.0,24.0,10.0,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,9.1,5.2,3.9,31,4.0,33.0,74.0,6.0,24.0,9.0
2010,0.0,1143,1257,35.0,77.2,27.6,57.9,6.5,17.4,15.5,20.5,11.3,24.2,35.5,14.3,5.7,2.5,12.0,16.9,47.6,37.4,75.7,11.7,0.5,11.3,38,3.0,38.0,54.0,7.0,24.0,11.0,33.0,75.9,26.5,59.4,7.9,23.5,14.9,21.2,14.5,22.4,36.9,15.5,7.8,4.1,13.7,20.1,44.7,33.7,70.1,12.4,3.3,9.1,29,4.0,50.0,35.0,8.0,20.0,13.0
2011,0.0,1361,1396,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,15.6,9.0,6.6,40,8.0,5.0,69.0,3.0,34.0,3.0,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,10.7,6.6,4.1,31,4.0,24.0,72.0,7.0,26.0,8.0
2011,0.0,1314,1254,37.0,77.5,28.2,62.6,5.1,15.7,15.9,23.7,14.2,28.5,42.6,15.5,6.3,5.5,13.3,16.1,45.0,32.8,67.2,15.4,4.2,11.2,36,11.0,6.0,12.0,6.0,29.0,8.0,33.0,82.7,28.1,60.9,6.9,19.2,19.5,30.3,14.5,27.2,41.8,15.2,7.5,3.4,15.3,17.6,46.2,36.1,64.6,9.0,-0.2,-0.5,28,0.0,50.0,246.0,13.0,19.0,15.0
2017,0.0,1246,1417,38.0,84.9,29.8,63.1,7.0,19.9,18.2,25.8,12.4,27.4,39.8,15.4,6.0,5.3,11.7,18.8,47.3,35.3,70.3,17.5,7.9,9.6,27,10.0,5.0,31.0,5.0,32.0,6.0,36.0,89.8,33.6,64.4,9.8,24.2,12.8,17.3,9.5,28.9,38.5,21.4,5.9,5.3,11.2,16.2,52.2,40.6,73.8,16.8,2.4,14.4,38,5.0,10.0,70.0,4.0,31.0,5.0
2013,0.0,1326,1233,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,15.9,8.5,7.5,30,10.0,4.0,11.0,7.0,29.0,8.0,34.0,80.4,28.1,61.9,8.3,22.7,15.8,20.3,11.6,24.5,36.1,15.4,6.5,3.0,12.4,17.1,45.4,36.7,78.1,8.4,-1.3,-1.7,28,1.0,50.0,210.0,11.0,20.0,14.0
2010,0.0,1242,1250,36.0,81.6,28.7,58.6,7.3,18.0,16.9,24.2,13.0,27.5,40.5,16.9,8.4,6.4,13.1,18.2,48.9,40.4,69.9,21.2,7.8,13.4,32,13.0,2.0,42.0,3.0,33.0,3.0,33.0,75.1,25.5,56.2,6.7,16.7,17.4,24.2,10.3,26.1,36.4,15.0,6.2,2.6,13.0,17.8,45.4,39.9,71.8,9.6,0.5,-2.7,28,0.0,50.0,254.0,10.0,20.0,13.0
2014,0.0,1314,1344,34.0,76.6,28.0,60.5,4.3,12.8,16.2,25.9,14.2,25.5,39.7,15.4,7.3,4.7,11.9,20.3,46.3,33.6,62.6,12.0,3.8,8.2,36,9.0,20.0,17.0,5.0,24.0,10.0,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,8.8,2.7,6.2,29,6.0,29.0,23.0,10.0,23.0,12.0
2019,0.0,1246,1459,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,18.3,8.8,9.4,27,12.0,7.0,18.0,5.0,30.0,7.0,35.0,82.3,29.8,60.9,11.0,26.5,11.6,16.5,10.4,24.6,35.0,15.1,6.7,3.0,10.8,16.8,49.0,41.4,70.4,14.3,4.4,9.9,33,0.0,20.0,94.0,5.0,30.0,5.0
2015,0.0,1428,1372,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,16.2,11.3,5.0,38,4.0,33.0,74.0,4.0,26.0,9.0,34.0,78.6,26.8,55.0,7.7,20.4,17.3,23.5,12.1,22.4,34.6,17.5,7.6,3.5,14.0,21.6,48.7,37.9,73.6,8.8,1.9,6.9,48,0.0,37.0,235.0,4.0,29.0,5.0
2008,0.0,1172,1207,36.0,77.9,28.7,61.1,9.1,25.0,11.4,15.9,11.6,24.6,36.2,17.1,8.1,3.2,11.8,18.1,46.9,36.4,71.7,14.8,5.3,9.5,33,3.0,21.0,93.0,4.0,29.0,7.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,17.2,12.9,4.3,29,9.0,8.0,32.0,6.0,28.0,6.0
2016,0.0,1276,1409,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,10.4,6.3,4.1,30,4.0,33.0,25.0,12.0,23.0,13.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2009,0.0,1277,1425,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,14.0,6.1,7.8,30,13.0,4.0,8.0,5.0,31.0,7.0,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,9.8,7.5,2.3,38,7.0,35.0,24.0,9.0,22.0,13.0
2019,0.0,1181,1439,38.0,82.7,30.4,63.6,7.3,23.8,14.5,21.1,13.1,28.2,41.2,15.9,9.1,6.8,12.8,15.7,47.8,30.8,68.6,21.3,10.4,10.9,36,16.0,2.0,6.0,6.0,32.0,6.0,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,16.5,6.7,9.9,36,4.0,16.0,37.0,9.0,26.0,9.0
2008,0.0,1400,1390,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,13.7,4.3,9.4,32,11.0,7.0,25.0,6.0,31.0,7.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,14.1,8.6,5.5,38,9.0,10.0,24.0,6.0,28.0,8.0
2017,0.0,1112,1388,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,14.7,5.9,8.8,38,5.0,7.0,67.0,5.0,32.0,5.0,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,16.6,5.7,10.9,35,3.0,25.0,104.0,4.0,29.0,5.0
2014,0.0,1458,1332,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,15.8,8.0,7.8,30,11.0,3.0,3.0,4.0,30.0,8.0,34.0,81.9,27.3,58.1,7.6,19.6,19.6,25.4,10.5,23.6,34.1,14.5,7.7,3.3,11.4,21.3,46.9,38.9,77.2,11.4,-0.2,11.7,38,5.0,30.0,62.0,5.0,24.0,10.0
2018,0.0,1452,1267,37.0,80.1,28.0,64.2,8.7,24.6,15.4,20.1,14.1,23.8,37.8,15.2,8.1,5.2,11.4,21.6,43.6,35.3,76.6,15.8,6.4,9.4,32,13.0,14.0,12.0,9.0,26.0,11.0,36.0,83.8,28.9,62.0,10.1,28.1,15.9,20.8,8.1,27.6,35.7,17.1,7.0,5.8,13.2,17.1,46.7,35.8,76.4,9.0,-0.2,1.2,28,2.0,50.0,173.0,14.0,18.0,16.0
2008,0.0,1280,1332,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,11.0,5.5,5.5,27,5.0,39.0,69.0,7.0,23.0,11.0,32.0,76.6,26.8,55.9,8.7,22.2,14.2,20.5,10.2,23.9,34.2,14.8,4.6,2.5,12.6,18.3,48.0,39.2,69.4,9.9,-1.1,11.0,38,4.0,47.0,5.0,10.0,18.0,14.0
2014,0.0,1163,1235,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,12.7,8.5,4.3,43,12.0,8.0,27.0,6.0,31.0,8.0,36.0,83.0,29.5,62.2,8.4,23.3,15.7,22.6,10.4,28.1,38.5,18.4,5.9,2.9,10.6,17.3,47.4,35.8,69.3,12.9,0.0,12.8,32,9.0,11.0,7.0,5.0,28.0,8.0
2014,0.0,1397,1234,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,14.5,9.4,5.1,27,5.0,38.0,34.0,7.0,24.0,13.0,33.0,81.5,27.8,60.1,5.8,16.5,20.0,27.2,13.5,26.8,40.4,16.1,7.1,5.0,11.2,18.2,46.3,35.0,73.5,14.1,1.7,12.4,30,3.0,50.0,30.0,9.0,20.0,13.0
2019,0.0,1439,1251,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,16.5,6.7,9.9,36,4.0,16.0,37.0,9.0,26.0,9.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2008,0.0,1417,1443,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,18.9,10.9,7.9,38,16.0,4.0,28.0,3.0,35.0,4.0,36.0,77.4,27.6,58.5,7.5,19.1,14.7,21.0,12.6,22.4,35.1,12.7,8.0,3.8,14.3,21.3,47.2,39.3,70.1,8.3,-1.6,0.4,49,1.0,48.0,194.0,3.0,29.0,7.0
2013,0.0,1247,1279,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,8.4,2.3,6.2,31,5.0,41.0,67.0,4.0,24.0,10.0,35.0,77.5,27.1,62.1,6.7,20.5,16.5,24.4,13.3,25.6,38.9,12.5,8.2,5.1,11.3,16.9,43.7,32.5,67.8,11.5,1.2,10.3,27,4.0,30.0,81.0,5.0,27.0,9.0
2019,0.0,1120,1246,39.0,79.6,27.5,60.9,11.3,29.8,13.4,18.9,11.6,22.5,34.1,14.3,9.1,4.7,11.8,18.4,45.1,37.7,70.8,16.4,5.9,10.5,27,9.0,11.0,20.0,7.0,30.0,10.0,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,18.3,8.8,9.4,27,12.0,7.0,18.0,5.0,30.0,7.0
2016,0.0,1323,1276,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,11.0,4.4,6.6,36,9.0,19.0,6.0,9.0,24.0,12.0,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,10.4,6.3,4.1,30,4.0,33.0,25.0,12.0,23.0,13.0
2012,0.0,1160,1424,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,35.0,76.3,26.9,58.9,8.3,22.8,14.2,21.0,11.7,26.0,37.7,17.6,8.5,4.8,13.3,17.3,45.7,36.4,67.6,10.1,1.2,8.9,40,3.0,28.0,63.0,4.0,26.0,9.0
2016,0.0,1393,1438,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,11.0,9.5,1.5,36,8.0,30.0,12.0,12.0,23.0,14.0,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,18.6,15.2,3.4,36,15.0,4.0,1.0,6.0,29.0,8.0
2017,0.0,1243,1448,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,10.2,5.1,5.1,32,7.0,38.0,15.0,11.0,21.0,14.0,33.0,82.8,28.0,59.2,8.1,21.1,18.8,24.1,10.6,25.7,36.3,15.5,5.5,3.7,11.8,20.2,47.2,38.5,77.8,10.7,0.7,10.1,36,2.0,43.0,17.0,13.0,19.0,14.0
2019,0.0,1268,1125,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,12.0,5.9,6.1,30,10.0,21.0,24.0,9.0,23.0,11.0,33.0,86.9,31.6,63.5,10.4,27.9,13.4,18.1,8.8,29.8,38.6,19.5,6.7,3.8,11.4,15.4,49.8,37.2,73.7,9.4,1.9,7.5,50,3.0,42.0,147.0,3.0,27.0,6.0
2012,0.0,1242,1326,39.0,73.5,26.2,55.6,5.7,16.5,15.3,22.1,11.5,26.2,37.7,15.1,7.3,5.7,13.0,17.4,47.2,34.5,69.2,16.1,7.8,8.2,32,15.0,3.0,4.0,7.0,32.0,7.0,38.0,75.0,27.2,56.7,5.1,15.2,15.5,21.9,11.8,25.0,36.8,14.8,7.3,3.2,11.8,16.1,47.9,33.7,71.0,20.3,9.5,10.8,30,13.0,4.0,2.0,7.0,31.0,8.0
2008,0.0,1139,1375,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,12.5,9.2,3.3,51,2.0,18.0,141.0,2.0,30.0,4.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2017,0.0,1276,1329,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,15.6,3.9,11.6,30,12.0,23.0,19.0,7.0,26.0,12.0,33.0,85.7,29.0,62.1,8.9,22.2,18.8,23.8,13.8,23.1,36.8,14.7,7.6,3.0,13.1,22.1,46.7,40.2,78.9,12.4,1.3,11.1,32,8.0,29.0,4.0,11.0,20.0,13.0
2014,0.0,1458,1124,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,15.8,8.0,7.8,30,11.0,3.0,3.0,4.0,30.0,8.0,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,11.0,5.2,5.8,32,7.0,26.0,28.0,8.0,26.0,12.0
2009,0.0,1156,1448,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,31.0,81.0,29.2,59.6,4.1,12.7,18.5,25.9,12.6,28.1,40.7,13.1,8.3,5.7,15.9,18.8,49.0,32.0,71.1,12.9,1.2,11.7,36,10.0,12.0,31.0,3.0,24.0,7.0
2008,0.0,1242,1314,40.0,80.5,29.4,57.9,6.8,17.1,15.0,21.3,12.1,26.6,38.7,18.0,8.9,5.9,13.2,17.7,50.8,39.7,70.2,21.9,9.6,12.4,32,15.0,2.0,46.0,2.0,37.0,3.0,39.0,88.6,32.1,65.7,5.5,14.9,18.9,25.0,15.5,27.9,43.5,16.8,8.2,4.5,14.4,16.9,48.8,37.2,75.7,20.2,1.0,19.2,36,13.0,1.0,9.0,3.0,36.0,3.0
2012,0.0,1293,1161,39.0,73.4,24.9,66.4,4.4,26.9,11.6,29.4,8.7,20.3,29.0,11.6,4.8,1.7,16.1,14.3,42.3,31.9,62.4,7.9,-3.5,-3.1,37,2.0,15.0,288.0,1.0,31.0,2.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2012,0.0,1250,1181,35.0,75.7,25.8,58.0,7.3,20.7,16.9,21.9,11.0,24.8,35.9,13.0,7.7,3.0,11.2,17.9,44.4,35.0,76.8,7.9,-3.5,-3.1,28,0.0,50.0,288.0,12.0,20.0,15.0,34.0,77.3,25.7,56.3,8.1,21.7,17.8,25.4,11.9,24.8,36.7,12.4,6.2,4.0,12.2,18.4,45.6,37.1,70.1,14.8,2.6,12.2,36,9.0,10.0,16.0,6.0,27.0,7.0
2013,0.0,1231,1241,36.0,78.6,26.4,54.8,7.1,17.7,18.7,25.1,12.2,26.1,38.3,14.3,7.1,3.6,13.0,16.6,48.2,40.3,74.3,20.2,6.4,13.8,30,10.0,6.0,14.0,6.0,29.0,7.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2014,0.0,1455,1142,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,14.6,9.2,5.4,37,2.0,6.0,154.0,1.0,35.0,1.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2018,0.0,1242,1155,39.0,81.4,29.9,60.7,10.0,25.0,11.6,16.4,9.8,25.8,35.6,16.6,6.5,4.1,11.7,15.3,49.2,40.1,70.8,16.5,5.2,11.2,32,19.0,4.0,3.0,5.0,31.0,8.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,14.0,7.9,6.0,36,9.0,13.0,14.0,9.0,25.0,10.0
2010,0.0,1181,1345,39.0,77.3,26.4,59.6,7.6,19.6,16.9,22.3,14.6,24.6,39.2,14.0,6.6,4.1,11.0,18.1,44.3,38.7,75.5,22.5,9.6,12.8,36,13.0,1.0,2.0,4.0,35.0,5.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,14.9,9.3,5.6,30,9.0,6.0,28.0,5.0,29.0,6.0
2013,0.0,1274,1334,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,14.0,9.3,4.7,36,9.0,11.0,31.0,3.0,29.0,7.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2016,0.0,1211,1371,36.0,78.9,28.1,57.8,7.8,20.5,14.9,19.7,10.6,29.0,39.6,13.9,5.1,3.1,11.6,17.3,48.6,38.0,75.8,12.5,6.1,6.4,35,6.0,28.0,89.0,7.0,28.0,8.0,40.0,78.5,25.8,70.3,5.6,35.1,11.3,28.0,8.2,22.6,32.2,11.8,3.9,2.3,14.7,15.5,41.7,31.0,65.7,11.0,6.2,4.7,29,6.0,21.0,39.0,8.0,25.0,9.0
2011,0.0,1345,1389,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,16.2,9.1,7.1,30,9.0,11.0,16.0,5.0,26.0,8.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2021,0.0,1234,1213,31.0,83.7,29.8,63.3,9.7,25.2,14.5,20.2,11.3,28.5,39.7,19.2,5.6,4.5,9.5,15.0,47.1,38.6,71.5,17.0,2.7,14.3,30,10.0,7.0,16.0,8.0,22.0,9.0,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0
2017,0.0,1196,1458,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,18.1,9.6,8.5,27,7.0,11.0,9.0,9.0,27.0,9.0,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,15.0,8.3,6.7,30,10.0,17.0,24.0,8.0,27.0,10.0
